latitude,longitude,dataset
34.0332,-118.5126,LAPD
34.203,-118.536,LAPD
33.9606,-118.2695,LAPD
34.0271,-118.297,LAPD
33.7736,-118.2724,LAPD
33.9322,-118.2319,LAPD
34.0919,-118.2644,LAPD
34.0101,-118.2789,LAPD
34.1389,-118.4611,LAPD
33.9305,-118.2363,LAPD
34.1516,-118.453,LAPD
34.0245,-118.2504,LAPD
34.0539,-118.4622,LAPD
34.1147,-118.2349,LAPD
34.233,-118.4553,LAPD
34.2182,-118.5798,LAPD
34.1868,-118.5229,LAPD
34.1938,-118.6003,LAPD
34.1018,-118.3071,LAPD
34.2382,-118.5886,LAPD
34.1938,-118.5649,LAPD
34.01,-118.29,LAPD
34.0172,-118.2694,LAPD
33.9932,-118.2871,LAPD
34.0938,-118.2603,LAPD
34.0962,-118.356,LAPD
33.9832,-118.4704,LAPD
34.0395711,-118.5546452,LAPD
34.028,-118.2583,LAPD
34.1468,-118.3636,LAPD
34.0487,-118.2627,LAPD
34.0221,-118.2527,LAPD
34.1138,-118.186,LAPD
34.2538,-118.4992,LAPD
33.9967,-118.2478,LAPD
33.9903,-118.4605,LAPD
33.9428,-118.4054,LAPD
34.0027,-118.4328,LAPD
33.9893,-118.2593,LAPD
34.2012,-118.3921,LAPD
34.0478,-118.2277,LAPD
34.1812,-118.4378,LAPD
34.194,-118.3878,LAPD
34.0884983,-118.3135722,LAPD
34.05,-118.4106,LAPD
34.0355,-118.2526,LAPD
34.0039,-118.2451,LAPD
34.261,-118.3487,LAPD
33.9915,-118.3089,LAPD
34.0463,-118.2864,LAPD
34.0817,-118.3046,LAPD
33.9339,-118.2811,LAPD
34.2331,-118.4502,LAPD
34.1903,-118.3812,LAPD
33.9348,-118.2463,LAPD
34.1456,-118.396,LAPD
34.0962,-118.338,LAPD
34.1631,-118.4225,LAPD
34.1613,-118.3877,LAPD
33.9892,-118.2915,LAPD
34.3101571,-118.4337995,LAPD
33.9301,-118.2916,LAPD
34.1904,-118.3681,LAPD
33.737,-118.2814,LAPD
34.201,-118.5229,LAPD
34.2286,-118.4644,LAPD
33.9733,-118.3878,LAPD
34.0028,-118.3096,LAPD
33.977,-118.2696,LAPD
34.1524,-118.37,LAPD
34.0439,-118.2262,LAPD
33.9543,-118.2782,LAPD
34.0102,-118.2915,LAPD
34.0520095,-118.1958162,LAPD
34.1801432,-118.4487534,LAPD
34.0853,-118.3266,LAPD
33.7547,-118.3011,LAPD
34.0386,-118.2117,LAPD
34.0044,-118.2451,LAPD
34.0452,-118.453,LAPD
34.1148,-118.1826,LAPD
34.0569,-118.2725,LAPD
33.9511,-118.2565,LAPD
34.2214267,-118.4677605,LAPD
34.0249,-118.2371,LAPD
34.0182,-118.3002,LAPD
34.2996339,-118.4707667,LAPD
34.1722,-118.5011,LAPD
34.0668,-118.2705,LAPD
34.0034,-118.2916,LAPD
34.0157,-118.2468,LAPD
34.2355,-118.4579,LAPD
34.2374,-118.5623,LAPD
34.0387,-118.2584,LAPD
34.1802,-118.571,LAPD
34.2573,-118.4674,LAPD
34.2139,-118.5768,LAPD
34.0165,-118.3045,LAPD
34.2155532,-118.601647,LAPD
34.0360176,-118.2840246,LAPD
33.781,-118.2437,LAPD
33.9521,-118.2564,LAPD
34.2355,-118.5492,LAPD
34.0359,-118.2753,LAPD
33.9871,-118.4655,LAPD
34.1866,-118.5339,LAPD
34.1561,-118.4814,LAPD
34.2198181,-118.5975233,LAPD
34.1133,-118.2919,LAPD
34.0503,-118.2808,LAPD
34.053,-118.2226,LAPD
34.2214,-118.4741,LAPD
34.0849,-118.3028,LAPD
34.2004,-118.4531,LAPD
33.7925,-118.2909,LAPD
34.003,-118.2486,LAPD
33.9492,-118.2717,LAPD
34.121,-118.2271,LAPD
33.9884,-118.4532,LAPD
34.0235,-118.233,LAPD
34.1151,-118.3742,LAPD
34.1794,-118.3856,LAPD
33.9817,-118.4367,LAPD
34.1567,-118.366,LAPD
34.1009,-118.2874,LAPD
34.0039,-118.2696,LAPD
34.0342,-118.266,LAPD
33.9907,-118.2701,LAPD
34.2048,-118.5361,LAPD
34.0476,-118.4565,LAPD
34.0835,-118.3242,LAPD
34.0336,-118.2459,LAPD
33.9942,-118.2716,LAPD
34.2129,-118.6016,LAPD
34.1687747,-118.4230915,LAPD
34.2047,-118.5955,LAPD
34.0382,-118.3421,LAPD
34.1721,-118.4053,LAPD
33.9867,-118.4268,LAPD
34.0468,-118.2864,LAPD
33.9863,-118.468,LAPD
40.7259397,-73.8965357,LAPD
34.2668,-118.4248,LAPD
34.0833829,-118.3682006,LAPD
34.1649,-118.3828,LAPD
34.0241,-118.25,LAPD
34.0739,-118.2663,LAPD
33.9967,-118.2565,LAPD
34.055,-118.2388,LAPD
34.0396,-118.5546,LAPD
34.0305,-118.2636,LAPD
34,-118.3192,LAPD
34.2355,-118.6039,LAPD
34.059,-118.2736,LAPD
34.2392,-118.5886,LAPD
33.7938,-118.296,LAPD
34.1374,-118.4308,LAPD
34.194,-118.4008,LAPD
34.1055,-118.1912,LAPD
34.1907,-118.6234,LAPD
33.9597889,-118.4004115,LAPD
34.2277,-118.3661,LAPD
34.0607,-118.199,LAPD
34.0244,-118.1934,LAPD
34.0334,-118.4231,LAPD
34.0201,-118.2104,LAPD
34.1201,-118.1824,LAPD
33.9807,-118.2803,LAPD
34.08,-118.2606,LAPD
34.1117,-118.2498,LAPD
34.0328,-118.4465,LAPD
34.0926,-118.3375,LAPD
34.0523659,-118.2765784,LAPD
34.0689,-118.2783,LAPD
34.0908,-118.3005,LAPD
34.0338,-118.2706,LAPD
34.1975,-118.5623,LAPD
34.025,-118.2618,LAPD
33.9483,-118.2652,LAPD
34.1914,-118.5955,LAPD
33.9923,-118.2856,LAPD
34.029,-118.2037,LAPD
33.9936,-118.4779,LAPD
34.0494,-118.3091,LAPD
34.3247,-118.4603,LAPD
34.0329,-118.2493,LAPD
34.0522,-118.3074,LAPD
34.194,-118.4225,LAPD
34.0029,-118.2789,LAPD
34.0034,-118.264,LAPD
33.9374,-118.2826,LAPD
33.9771,-118.3721,LAPD
34.0021,-118.464,LAPD
33.992,-118.4201,LAPD
34.2318,-118.4553,LAPD
34.0291,-118.443,LAPD
34.0952,-118.2117,LAPD
34.0285,-118.3971,LAPD
34.2103,-118.3823,LAPD
34.0418,-118.313,LAPD
33.9916,-118.3002,LAPD
33.941,-118.263,LAPD
34.0483,-118.4571,LAPD
34.2615,-118.3052,LAPD
34.2277,-118.3717,LAPD
33.9773703,-118.2837951,LAPD
34.1697,-118.3834,LAPD
34.0854,-118.3595,LAPD
34.0318,-118.2388,LAPD
34.1054,-118.293,LAPD
33.8159,-118.3058,LAPD
34.0885,-118.3092,LAPD
34.0567,-118.2603,LAPD
33.9824,-118.2821,LAPD
34.2674,-118.4296,LAPD
34.1826,-118.4465,LAPD
34.089,-118.3498,LAPD
34.2597,-118.5023,LAPD
34.0073,-118.2915,LAPD
34.1877,-118.4465,LAPD
34.0731,-118.3091,LAPD
33.966,-118.2651,LAPD
34.0981,-118.3197,LAPD
34.098,-118.3463,LAPD
33.7333,-118.2814,LAPD
34.0436931,-118.2652206,LAPD
33.9556,-118.2608,LAPD
33.9581,-118.2739,LAPD
34.2066,-118.3769,LAPD
34.0024,-118.4348,LAPD
34.0453,-118.2916,LAPD
34.0159,-118.2467,LAPD
34.1083,-118.3327,LAPD
34.203,-118.3638,LAPD
33.9875,-118.3024,LAPD
34.0477489,-118.4580649,LAPD
33.9727,-118.2833,LAPD
34.0582,-118.4422,LAPD
33.9492,-118.2739,LAPD
34.0531,-118.2694,LAPD
34.1792,-118.617,LAPD
34.0953,-118.2974,LAPD
34.0815,-118.2772,LAPD
34.2782,-118.42,LAPD
33.9976,-118.2499,LAPD
34.0918,-118.3157,LAPD
33.7943,-118.2587,LAPD
34.2003708,-118.5734149,LAPD
34.0792,-118.2191,LAPD
34.1922,-118.3648,LAPD
34.2217,-118.4187,LAPD
34.0232,-118.2406,LAPD
34.1866,-118.641,LAPD
34.2179606,-118.44879,LAPD
34.1033,-118.2371,LAPD
34.0146,-118.3301,LAPD
34.0218,-118.1986,LAPD
34.0395,-118.248,LAPD
34.2282,-118.4553,LAPD
34.1889,-118.5906,LAPD
33.9852,-118.2696,LAPD
34.1997,-118.6457,LAPD
34.0406,-118.2664,LAPD
34.0435,-118.2092,LAPD
34.0325,-118.3534,LAPD
34.0824,-118.1614,LAPD
33.9806,-118.3177,LAPD
34.04,-118.2984,LAPD
34.018,-118.2109,LAPD
34.0632,-118.3634,LAPD
34.0384,-118.2523,LAPD
34.0382,-118.3772,LAPD
34.0536,-118.2411,LAPD
40.7399975,-74.0027169,LAPD
33.9958,-118.28,LAPD
34.2504,-118.5178,LAPD
34.269,-118.4642,LAPD
33.9391,-118.2848,LAPD
33.9408,-118.2496,LAPD
33.9788,-118.2739,LAPD
34.2754,-118.3904,LAPD
33.741,-118.2902,LAPD
34.2356,-118.4714,LAPD
34.0222,-118.2798,LAPD
33.9976,-118.2652,LAPD
34.066,-118.2539,LAPD
33.7895,-118.3,LAPD
34.2012,-118.4313,LAPD
34.0437,-118.2098,LAPD
33.9746,-118.3226,LAPD
34.098,-118.3679,LAPD
34.2206,-118.3704,LAPD
34.2094,-118.3634,LAPD
34.3076,-118.44970000000001,LAPD
34.2302,-118.4764,LAPD
34.1104,-118.2373,LAPD
34.0308,-118.1966,LAPD
34.1108,-118.3192,LAPD
34.0584,-118.2571,LAPD
34.0523,-118.2699,LAPD
34.1867,-118.4749,LAPD
33.8984722,-118.2441845,LAPD
34.0818,-118.2856,LAPD
34.0625801,-118.2444866,LAPD
34.0282,-118.3177,LAPD
34.007322,-118.2948286,LAPD
33.7783,-118.2675,LAPD
34.0199,-118.3224,LAPD
34.2094,-118.4052,LAPD
33.9925,-118.2579,LAPD
34.1282,-118.1874,LAPD
33.9932,-118.2938,LAPD
34.0785,-118.1661,LAPD
34.1168,-118.2051,LAPD
33.9465,-118.2804,LAPD
34.2071,-118.5754,LAPD
34.1614,-118.379,LAPD
34.0484,-118.45,LAPD
34.193,-118.44,LAPD
34.3039,-118.4654,LAPD
34.0388,-118.2731,LAPD
34.0242,-118.2446,LAPD
34.0068,-118.2474,LAPD
34.0518,-118.2947,LAPD
34.1942,-118.6234,LAPD
34.2352,-118.4354,LAPD
34.0473,-118.2976,LAPD
34.1807,-118.5404,LAPD
34.0714,-118.2303,LAPD
34.0468,-118.2916,LAPD
33.9898,-118.4755,LAPD
33.9511,-118.2651,LAPD
34.0562937,-118.2810549,LAPD
33.9382,-118.2852,LAPD
33.9913,-118.4759,LAPD
34.0526,-118.3698,LAPD
34.045,-118.2628,LAPD
34.1153,-118.2786,LAPD
34.006,-118.2394,LAPD
34.1867,-118.3954,LAPD
34.0016,-118.2922,LAPD
34.0544,-118.2466,LAPD
34.2563,-118.4675,LAPD
34.165692,-118.5286845,LAPD
34.1721,-118.402,LAPD
34.2066,-118.4837,LAPD
34.0641,-118.3714,LAPD
34.2022,-118.5326,LAPD
34.0802,-118.3614,LAPD
34.0898,-118.3278,LAPD
34.1731,-118.4651,LAPD
33.9615,-118.4107,LAPD
33.7723,-118.2775,LAPD
34.0306,-118.2814,LAPD
34.2572,-118.5885,LAPD
34.1728,-118.5578,LAPD
34.0697,-118.2212,LAPD
34.2544,-118.4057,LAPD
34.0877,-118.2845,LAPD
34.1839,-118.5273,LAPD
34.1867,-118.3834,LAPD
33.9678,-118.2929,LAPD
34.0645,-118.2484,LAPD
34.3116225,-118.4713351,LAPD
34.0381,-118.4329,LAPD
34.1994,-118.4487,LAPD
34.0424,-118.2409,LAPD
34.0944,-118.3332,LAPD
34.039,-118.2792,LAPD
34.2338,-118.4301,LAPD
34.0898,-118.3266,LAPD
34.0617,-118.3054,LAPD
34.1808,-118.4444,LAPD
34.0378,-118.3133,LAPD
34.0469,-118.2053,LAPD
33.9935,-118.4205,LAPD
34.0966,-118.2994,LAPD
34.0739,-118.1965,LAPD
34.0016,-118.3181,LAPD
34.0358,-118.3782,LAPD
34.0889,-118.3321,LAPD
34.0344,-118.4336,LAPD
34.193,-118.4509,LAPD
34.0349,-118.2386,LAPD
34.3039,-118.4789,LAPD
34.2284,-118.4851,LAPD
34.0462,-118.4496,LAPD
34.2995,-118.4392,LAPD
33.8605,-118.2869,LAPD
34.0294,-118.3881,LAPD
34.2957,-118.4548,LAPD
33.9733,-118.2918,LAPD
34.2215,-118.3725,LAPD
34.0256,-118.3224,LAPD
34.2355,-118.605,LAPD
34.0329,-118.4453,LAPD
33.8607,-118.2992,LAPD
34.047,-118.4639,LAPD
34.2644,-118.4171,LAPD
34.0485,-118.2115,LAPD
34.2564,-118.4118,LAPD
34.318497,-118.4883325,LAPD
34.1571,-118.4225,LAPD
34.1428,-118.4035,LAPD
34.2282,-118.5535,LAPD
34.084,-118.2611,LAPD
34.1576,-118.4122,LAPD
34.058,-118.2929,LAPD
34.0727,-118.284,LAPD
34.193,-118.4574,LAPD
34.0614,-118.2833,LAPD
34.0654,-118.2941,LAPD
34.2021,-118.5645,LAPD
34.2128,-118.606,LAPD
33.7774,-118.257,LAPD
34.0596,-118.2102,LAPD
34.2103,-118.3801,LAPD
34.1625,-118.5186,LAPD
33.9457,-118.239,LAPD
34.0471,-118.2083,LAPD
34.0296,-118.2614,LAPD
34.0461,-118.2476,LAPD
33.9401,-118.2695,LAPD
34.1828,-118.5974,LAPD
34.1588,-118.379,LAPD
34.025,-118.3551,LAPD
33.9599,-118.3839,LAPD
33.9993,-118.274,LAPD
34.0497379,-118.2275567,LAPD
34.036,-118.2568,LAPD
34.041,-118.5616,LAPD
34.0386,-118.2693,LAPD
33.7265,-118.3173,LAPD
34.256,-118.3038,LAPD
34.1956,-118.6059,LAPD
34.2645,-118.6061,LAPD
34.1191,-118.2403,LAPD
34.0263,-118.2692,LAPD
34.1121,-118.1887,LAPD
34.0381863,-118.4412819,LAPD
34.0325,-118.3524,LAPD
34.1532,-118.3119,LAPD
33.9503,-118.3047,LAPD
34.2065,-118.5929,LAPD
34.0371,-118.2551,LAPD
34.1264,-118.4452,LAPD
33.9358,-118.2916,LAPD
34.1915,-118.4455,LAPD
34.2248,-118.3991,LAPD
34.0636,-118.189,LAPD
34.2139931,-118.462933,LAPD
34.2084,-118.5347,LAPD
34.1717789,-118.3725372,LAPD
34.0225,-118.4247,LAPD
34.0056,-118.2746,LAPD
33.9782,-118.2871,LAPD
34.1053,-118.3304,LAPD
33.9882,-118.4713,LAPD
33.9709,-118.3112,LAPD
34.0506,-118.2475,LAPD
33.9455,-118.3767,LAPD
34.2397,-118.4003,LAPD
34.0533,-118.2455,LAPD
34.0741,-118.1651,LAPD
34.031,-118.2602,LAPD
33.982,-118.2827,LAPD
34.1763,-118.3991,LAPD
33.9474,-118.3939,LAPD
34.2562,-118.3588,LAPD
33.9637,-118.309,LAPD
33.9644,-118.2959,LAPD
34.0837,-118.3532,LAPD
33.933,-118.2444,LAPD
33.9625,-118.4531,LAPD
34.0423,-118.2155,LAPD
33.7905,-118.275,LAPD
34.1897,-118.44,LAPD
34.0853,-118.3386,LAPD
34.2262,-118.3754,LAPD
34.1867,-118.4137,LAPD
34.0862,-118.3092,LAPD
33.9697,-118.2739,LAPD
33.9952,-118.475,LAPD
34.1722,-118.522,LAPD
34.1339,-118.3744,LAPD
34.2523,-118.2944,LAPD
34.1722,-118.5318,LAPD
34.2011,-118.5896,LAPD
34.0606,-118.2648,LAPD
34.0458,-118.2009,LAPD
34.251,-118.6115,LAPD
34.0423,-118.2666,LAPD
33.7895,-118.3071,LAPD
34.1939,-118.4214,LAPD
33.9958,-118.2565,LAPD
33.9976,-118.4751,LAPD
34.0216,-118.2569,LAPD
34.1772427,-118.6015267,LAPD
34.042,-118.465,LAPD
34.159,-118.5119,LAPD
34.0545,-118.2965,LAPD
33.9833,-118.3002,LAPD
34.051249,-118.4605691,LAPD
33.7334,-118.2924,LAPD
34.0362,-118.329,LAPD
34.2012,-118.5623,LAPD
34.0366,-118.4249,LAPD
33.9762,-118.309,LAPD
34.2239,-118.4394,LAPD
34.0463,-118.2885,LAPD
34.0944,-118.3593,LAPD
34.1731,-118.4618,LAPD
34.2049,-118.4335,LAPD
34.2010373,-118.6002993,LAPD
34.1039,-118.2365,LAPD
33.9698,-118.2871,LAPD
34.0526,-118.3031,LAPD
34.323,-118.456,LAPD
34.1938,-118.6029,LAPD
33.932,-118.2674,LAPD
34.194,-118.3921,LAPD
34.1324,-118.216,LAPD
34.0042,-118.3315,LAPD
34.0994,-118.3093,LAPD
33.9955,-118.4806,LAPD
34.0484,-118.2163,LAPD
34.2124,-118.5735,LAPD
34.0299,-118.2487,LAPD
34.0850556,-118.1798956,LAPD
34.0344,-118.4538,LAPD
34.0473,-118.2864,LAPD
33.9528031,-118.2904379,LAPD
33.7379,-118.2994,LAPD
33.9891,-118.4621,LAPD
34.0981,-118.3032,LAPD
34.2157,-118.5317,LAPD
34.2035,-118.5765,LAPD
33.7844,-118.2746,LAPD
34.1875,-118.3877,LAPD
33.7288,-118.288,LAPD
33.9527,-118.309,LAPD
34.008,-118.2395,LAPD
34.019,-118.2554,LAPD
34.2247247,-118.4585101,LAPD
34.0654,-118.3091,LAPD
34.0617,-118.3041,LAPD
33.7297,-118.2819,LAPD
34.015,-118.2396,LAPD
34.1254,-118.3508,LAPD
34.0309,-118.3314,LAPD
34.0386,-118.378,LAPD
34.1113,-118.3332,LAPD
34.2623,-118.3158,LAPD
34.0497,-118.1961,LAPD
34.279,-118.3898,LAPD
34.0512,-118.4421,LAPD
34.2282,-118.4575,LAPD
34.0453,-118.4681,LAPD
34.2375,-118.3745,LAPD
34.0391,-118.2531,LAPD
34.2393,-118.3938,LAPD
34.0356,-118.268,LAPD
34.0561,-118.3264,LAPD
34.2012,-118.5374,LAPD
34.25,-118.365,LAPD
34.3098,-118.4621,LAPD
33.7798,-118.2666,LAPD
34.194,-118.39,LAPD
34.0922,-118.1626,LAPD
34.0738,-118.2741,LAPD
33.7212,-118.2909,LAPD
34.0508,-118.3074,LAPD
34.0028,-118.4351,LAPD
34.1579,-118.3705,LAPD
34.2282,-118.5448,LAPD
34.2012,-118.3725,LAPD
34.0678533,-118.2692747,LAPD
34.194,-118.367,LAPD
34.3009,-118.4696,LAPD
34.3132,-118.4411,LAPD
34.2179,-118.4619,LAPD
34.0953,-118.3288,LAPD
34.054,-118.4294,LAPD
34.286,-118.4184,LAPD
34.006,-118.3304,LAPD
34.0575,-118.2516,LAPD
34.1776,-118.3889,LAPD
33.7288,-118.2902,LAPD
34.0386,-118.309,LAPD
34.0295,-118.2735,LAPD
34.0538,-118.3622,LAPD
34.1722,-118.3637,LAPD
33.9583,-118.3003,LAPD
34.2842,-118.4245,LAPD
34.0587,-118.2862,LAPD
34.072,-118.2669,LAPD
34.0235,-118.34,LAPD
34.0981,-118.3159,LAPD
34.0326,-118.2466,LAPD
34.0419,-118.4648,LAPD
34.2808,-118.4739,LAPD
34.1578,-118.584,LAPD
34.0483,-118.372,LAPD
34.2552,-118.4009,LAPD
33.9624,-118.2803,LAPD
34.3233,-118.4827,LAPD
34.0091,-118.298,LAPD
33.7360179,-118.2804637,LAPD
34.0684,-118.2917,LAPD
34.1687,-118.3889,LAPD
34.0982,-118.2898,LAPD
34.0948,-118.3114,LAPD
33.9264,-118.2543,LAPD
34.0589,-118.2636,LAPD
34.2697,-118.4379,LAPD
34.0049,-118.4312,LAPD
34.0266,-118.2959,LAPD
34.0981,-118.32,LAPD
33.939,-118.2314,LAPD
34.0198,-118.2624,LAPD
34.0464,-118.3055,LAPD
33.9842,-118.28,LAPD
34.003,-118.2525,LAPD
33.9747,-118.2842,LAPD
34.2381,-118.4102,LAPD
33.9717,-118.2887,LAPD
34.252,-118.4849,LAPD
34.0097,-118.2827,LAPD
34.2774,-118.4138,LAPD
34.1816,-118.4487,LAPD
34.0205813,-118.2539,LAPD
34.1598,-118.3716,LAPD
34.0436,-118.2004,LAPD
34.0761,-118.3731,LAPD
34.047,-118.2703,LAPD
34.1401,-118.2192,LAPD
34.0467,-118.3308,LAPD
34.2558,-118.4304,LAPD
33.998,-118.2521,LAPD
34.0577,-118.3048,LAPD
34.1939,-118.44,LAPD
34.0266,-118.2491,LAPD
34.0553915,-118.270165,LAPD
34.05,-118.2713,LAPD
34.0524,-118.2484,LAPD
34.0405,-118.263,LAPD
33.9978,-118.32470000000001,LAPD
33.736,-118.284,LAPD
34.0535,-118.3143,LAPD
34.2751,-118.3806,LAPD
34.1018,-118.3034,LAPD
34.074,-118.2691,LAPD
34.1992181,-118.5966498,LAPD
34.2857,-118.4205,LAPD
34.194,-118.3649,LAPD
34.1267,-118.2278,LAPD
34.2537,-118.4698,LAPD
33.7868,-118.2621,LAPD
34.3011061,-118.474877,LAPD
34.2356,-118.4856,LAPD
34.1884,-118.5961,LAPD
34.2213,-118.494,LAPD
34.002,-118.2789,LAPD
33.7899,-118.2975,LAPD
34.0204,-118.4039,LAPD
34.1687,-118.3866,LAPD
34.0486,-118.2769,LAPD
34.2228,-118.4327,LAPD
34.0535,-118.3196,LAPD
34.0186,-118.4253,LAPD
34.0508,-118.2778,LAPD
34.0577625,-118.2916493,LAPD
34.192,-118.5716,LAPD
33.9482,-118.2375,LAPD
34.194,-118.3954,LAPD
34.1129,-118.2482,LAPD
34.0347,-118.309,LAPD
34.0041,-118.3325,LAPD
34.192,-118.4574,LAPD
34.0277,-118.3248,LAPD
34.1649,-118.4992,LAPD
34.0555,-118.3591,LAPD
34.0854,-118.3532,LAPD
33.9746,-118.2962,LAPD
33.7547,-118.2967,LAPD
34.0373,-118.2164,LAPD
34.05,-118.3485,LAPD
34.2734,-118.4267,LAPD
34.0728,-118.3135,LAPD
34.2546,-118.307,LAPD
34.0188,-118.2089,LAPD
34.0361,-118.2385,LAPD
33.9970127,-118.4760977,LAPD
34.0457,-118.2365,LAPD
34.0456,-118.254,LAPD
33.7234,-118.299,LAPD
33.9667,-118.2856,LAPD
34.1556,-118.3773,LAPD
34.2836,-118.4252,LAPD
34.0764,-118.288,LAPD
34.0374,-118.242,LAPD
34.1038,-118.3108,LAPD
34.0515,-118.2073,LAPD
34.0991,-118.2738,LAPD
34.0998,-118.349,LAPD
33.9561,-118.2782,LAPD
33.9473,-118.2781,LAPD
33.9737,-118.3096,LAPD
34.1371,-118.2133,LAPD
34.021,-118.267,LAPD
33.9795,-118.4673,LAPD
34.2064981,-118.595498,LAPD
33.9915,-118.28,LAPD
33.9455,-118.3785,LAPD
34.1858,-118.3834,LAPD
34.0372,-118.3237,LAPD
34.0572,-118.3783,LAPD
33.9592,-118.2651,LAPD
33.9521,-118.309,LAPD
34.0286,-118.2028,LAPD
34.0649,-118.3385,LAPD
33.9554,-118.2651,LAPD
33.9473,-118.2695,LAPD
34.0078,-118.2872,LAPD
34.0859,-118.1803,LAPD
34.048717,-118.258537,LAPD
34.0285,-118.2417,LAPD
34.0666,-118.2328,LAPD
34.1649,-118.3704,LAPD
34.0199,-118.2601,LAPD
34.1976583,-118.4484862,LAPD
33.9794,-118.4664,LAPD
34.2723,-118.401,LAPD
34.0016,-118.2652,LAPD
34.2282,-118.5604,LAPD
34.1425,-118.1858,LAPD
33.9573,-118.263,LAPD
33.7367,-118.2879,LAPD
34.0575,-118.4406,LAPD
34.0505,-118.4726,LAPD
34.0442,-118.346,LAPD
33.979,-118.4663,LAPD
34.0337,-118.2533,LAPD
34.0329,-118.2506,LAPD
34.2265,-118.5307,LAPD
33.9806,-118.3309,LAPD
34.0362,-118.4302,LAPD
34.2146,-118.4488,LAPD
34.0497,-118.2381,LAPD
33.7821,-118.302,LAPD
34.0293,-118.2785,LAPD
34.1504,-118.3965,LAPD
34.057,-118.2327,LAPD
34.0494,-118.3116,LAPD
33.9928,-118.4697,LAPD
34.0375,-118.2423,LAPD
34.0313,-118.4276,LAPD
33.9201,-118.2868,LAPD
33.997,-118.2915,LAPD
34.2607,-118.4312,LAPD
34.2094,-118.452,LAPD
34.1939,-118.4797,LAPD
34.0375,-118.381,LAPD
34.0342,-118.2154,LAPD
33.9952,-118.4528,LAPD
34.0527,-118.3074,LAPD
34.1938,-118.5601,LAPD
34.0017,-118.298,LAPD
34.0685989,-118.3318012,LAPD
34.1024,-118.3616,LAPD
34.0305,-118.262,LAPD
34.2008883,-118.4183444,LAPD
33.9898,-118.4675,LAPD
34.2754,-118.3783,LAPD
34.0409,-118.2661,LAPD
34.0624,-118.2899,LAPD
34.0693,-118.2811,LAPD
33.737,-118.2923,LAPD
34.2826,-118.4212,LAPD
33.973302,-118.4618989,LAPD
34.0003,-118.2565,LAPD
33.9465,-118.2695,LAPD
34.2012,-118.391,LAPD
34.0797,-118.2868,LAPD
34.2818,-118.4728,LAPD
34.08341,-118.3200139,LAPD
34.1933,-118.6425,LAPD
34.1495,-118.4461,LAPD
34.1409,-118.2188,LAPD
34.061,-118.3824,LAPD
34.035,-118.2811,LAPD
34.2318,-118.4517,LAPD
34.1957,-118.5373,LAPD
34.1395,-118.19970000000001,LAPD
34.0208934,-118.1922902,LAPD
34.0499,-118.2614,LAPD
34.0468,-118.3305,LAPD
34.259,-118.5273,LAPD
34.2084,-118.5732,LAPD
33.9712,-118.2608,LAPD
34.1939,-118.4378,LAPD
33.9442,-118.2391,LAPD
34.3102,-118.4338,LAPD
34.1858,-118.3859,LAPD
34.1649,-118.4486,LAPD
34.0248,-118.266,LAPD
33.973,-118.2695,LAPD
34.058,-118.3248,LAPD
34.0636,-118.2805,LAPD
34.0623,-118.3128,LAPD
34.066,-118.2062,LAPD
34.0837,-118.3683,LAPD
34.2177,-118.5344,LAPD
34.1938,-118.5839,LAPD
34.0731,-118.2664,LAPD
34.0388,-118.2519,LAPD
34.1847,-118.4487,LAPD
34.0413,-118.2742,LAPD
34.039,-118.4643,LAPD
33.9426,-118.258,LAPD
34.0762,-118.2794,LAPD
34.1985,-118.4509,LAPD
34.237,-118.4116,LAPD
33.9535,-118.2811,LAPD
34.0537,-118.3619,LAPD
34.124,-118.3758,LAPD
34.0026,-118.2915,LAPD
33.933,-118.2652,LAPD
34.0533698,-118.4614748,LAPD
34.0478,-118.3459,LAPD
34.0648,-118.3681,LAPD
34.1537,-118.379,LAPD
33.9591,-118.2739,LAPD
33.7905,-118.239,LAPD
34.2011202,-118.4662176,LAPD
34.046695,-118.2427348,LAPD
34.1726,-118.379,LAPD
33.9957,-118.2478,LAPD
34.0252,-118.2779,LAPD
34.1722,-118.3719,LAPD
34.0154,-118.2604,LAPD
34.1903,-118.4618,LAPD
34.0875,-118.3092,LAPD
34.05,-118.359,LAPD
33.7245,-118.2858,LAPD
34.0798,-118.2603,LAPD
34.1009,-118.2036,LAPD
34.0357,-118.2148,LAPD
34.0285,-118.2768,LAPD
34.2203,-118.368,LAPD
33.9914,-118.4601,LAPD
34.0262,-118.1957,LAPD
34.2048,-118.45,LAPD
34.1548,-118.4444,LAPD
34.0721,-118.3659,LAPD
34.2217,-118.4335,LAPD
34.1823811,-118.5957979,LAPD
34.0871,-118.271,LAPD
34.0091,-118.2507,LAPD
34.2209,-118.6031,LAPD
33.7476,-118.2948,LAPD
34.0537,-118.2034,LAPD
34.0799,-118.308,LAPD
34.0691,-118.2942,LAPD
33.7771652,-118.1535011,LAPD
34.1328,-118.3559,LAPD
34.0652,-118.2592,LAPD
34.2193,-118.3921,LAPD
34.1722,-118.381,LAPD
34.0454,-118.2655,LAPD
34.0588,-118.2458,LAPD
34.061736,-118.2585212,LAPD
33.9989,-118.2565,LAPD
33.9924,-118.2801,LAPD
33.9791,-118.3699,LAPD
34.0317,-118.4314,LAPD
33.7079,-118.2879,LAPD
33.9892,-118.2739,LAPD
34.0466,-118.2427,LAPD
