latitude,longitude,dataset,unique_coordinate_id
34.0633,-118.284,LASAN,26925
34.2344,-118.576,LASAN,26926
34.0381,-118.3087,LASAN,26927
34.2535,-118.4974,LASAN,26928
34.0913,-118.3073,LASAN,26929
33.9904,-118.2712,LASAN,26930
34.0084,-118.314,LASAN,26931
34.0758,-118.2921,LASAN,26932
34.2158,-118.4086,LASAN,26933
34.2097,-118.4291,LASAN,26934
33.9536,-118.2693,LASAN,26935
34.2012,-118.3703,LASAN,26936
33.8494,-118.2909,LASAN,26937
34.0558,-118.2717,LASAN,26938
34.0635,-118.3116,LASAN,26940
33.8927,-118.2857,LASAN,26941
34.1942,-118.3642,LASAN,26942
34.0697,-118.2815,LASAN,26943
33.9681,-118.2776,LASAN,26944
34.1145,-118.2664,LASAN,26945
34.0546,-118.2588,LASAN,26946
34.063,-118.2938,LASAN,26947
33.9878,-118.4533,LASAN,26948
34.0282,-118.2524,LASAN,26949
33.9891,-118.4506,LASAN,26950
34.0514,-118.3847,LASAN,26951
34.0354,-118.367,LASAN,26952
33.9819,-118.3119,LASAN,26953
34.1867,-118.3878,LASAN,26954
34.0443,-118.2421,LASAN,26955
34.1743,-118.6128,LASAN,26956
34.0032,-118.4303,LASAN,26957
34.1126,-118.1821,LASAN,26958
34.1833,-118.3853,LASAN,26959
34.058,-118.305,LASAN,2655
34.0249,-118.2687,LASAN,26960
34.0465,-118.2432,LASAN,26961
33.9357,-118.2411,LASAN,26962
34.2153,-118.5951,LASAN,26963
34.3077,-118.4627,LASAN,26964
33.9443,-118.2463,LASAN,26965
34.0031,-118.4633,LASAN,26966
33.9743,-118.2672,LASAN,26967
34.1412,-118.3621,LASAN,26968
33.9944,-118.4529,LASAN,26969
34.0857,-118.1836,LASAN,26970
34.2502,-118.5383,LASAN,26971
34.053,-118.3114,LASAN,26972
34.0258,-118.3624,LASAN,26973
34.2153,-118.3903,LASAN,26974
34.093,-118.2823,LASAN,26975
34.068,-118.2598,LASAN,26976
33.961,-118.2869,LASAN,26977
34.2088,-118.3532,LASAN,26978
33.9795,-118.3297,LASAN,26980
34.0296,-118.4442,LASAN,26981
33.8806,-118.2871,LASAN,26982
34.029,-118.284,LASAN,26983
34.2117,-118.4544,LASAN,26984
33.939,-118.2821,LASAN,26985
33.9782,-118.3233,LASAN,26986
34.2353,-118.4133,LASAN,26987
34.2757,-118.5022,LASAN,26988
34.059,-118.2844,LASAN,26989
34.095,-118.2443,LASAN,26990
34.0734,-118.1705,LASAN,26991
34.0299,-118.2509,LASAN,26992
34.0494,-118.268,LASAN,26993
33.9884,-118.2699,LASAN,26994
34.1051,-118.3248,LASAN,26995
34.256,-118.5891,LASAN,26996
34.1937,-118.553,LASAN,26997
33.9586,-118.3854,LASAN,26998
33.9298,-118.2848,LASAN,26999
34.1872,-118.3686,LASAN,27000
34.0866,-118.1765,LASAN,27001
33.9917,-118.4676,LASAN,27002
34.0586,-118.3698,LASAN,27003
34.1714,-118.5497,LASAN,27004
34.1956,-118.5975,LASAN,27005
33.9589,-118.2907,LASAN,27006
34.2174,-118.4744,LASAN,27008
33.9877,-118.4645,LASAN,27010
34.0184,-118.335,LASAN,27011
34.0291,-118.3969,LASAN,27012
33.9993,-118.3004,LASAN,27013
34.2388,-118.3668,LASAN,27014
33.7951,-118.2917,LASAN,27015
33.885,-118.2834,LASAN,27016
34.0262,-118.2692,LASAN,27017
34.0789,-118.2607,LASAN,27018
33.7758,-118.257,LASAN,27019
34.0454,-118.4531,LASAN,27020
33.9867,-118.4484,LASAN,27021
34.0558,-118.2401,LASAN,27022
34.0682,-118.256,LASAN,27023
34.2029,-118.5962,LASAN,27024
34.1864,-118.3866,LASAN,27025
34.0289,-118.2206,LASAN,27026
34.0238,-118.2686,LASAN,27027
34.0491,-118.2728,LASAN,27028
34.0455,-118.3764,LASAN,27029
34.0745,-118.3118,LASAN,27030
34.3049,-118.4677,LASAN,27031
34.0032,-118.2557,LASAN,27032
34.1654,-118.405,LASAN,27033
34.0033,-118.3301,LASAN,27034
33.9487,-118.309,LASAN,27035
34.185,-118.4657,LASAN,27036
34.2613,-118.4016,LASAN,27037
34.0286,-118.2668,LASAN,27038
34.1882,-118.4455,LASAN,27039
33.994,-118.4799,LASAN,27040
34.1687,-118.3675,LASAN,27041
34.1743,-118.5617,LASAN,27042
34.0579,-118.2934,LASAN,27043
33.9475,-118.2734,LASAN,27044
34.155,-118.297,LASAN,27045
33.9833,-118.2649,LASAN,27046
34.1849,-118.4517,LASAN,27047
34.1936,-118.3755,LASAN,27048
34.052,-118.2479,LASAN,27049
34.2142,-118.3885,LASAN,27050
33.9982,-118.2832,LASAN,27051
34.0803,-118.3441,LASAN,27052
34.0328,-118.341,LASAN,27053
34.0508,-118.3755,LASAN,27054
34.1985,-118.3954,LASAN,27055
34.0775,-118.2922,LASAN,27056
34.2366,-118.6022,LASAN,27057
33.9432,-118.2698,LASAN,27058
34.0689,-118.3617,LASAN,27059
34.0258,-118.2542,LASAN,27060
34.0038,-118.2741,LASAN,27061
34.2137,-118.4492,LASAN,27062
34.0862,-118.2891,LASAN,27063
34.1828,-118.3969,LASAN,27064
34.1691,-118.3837,LASAN,27065
34.1757,-118.465,LASAN,27066
33.7128,-118.2883,LASAN,27067
34.1958,-118.5434,LASAN,27068
34.0271,-118.2522,LASAN,27069
34.0747,-118.2777,LASAN,27070
34.1729,-118.5447,LASAN,27071
34.2003,-118.395,LASAN,27072
34.0049,-118.3292,LASAN,27073
34.1908,-118.5629,LASAN,27074
33.7885,-118.282,LASAN,27075
34.2123,-118.3955,LASAN,27076
34.2269,-118.3709,LASAN,27078
34.3015,-118.463,LASAN,27079
33.9942,-118.2801,LASAN,27080
34.018,-118.3153,LASAN,27081
34.0302,-118.2453,LASAN,27082
34.2757,-118.3881,LASAN,27083
33.928,-118.2739,LASAN,27084
34.2262,-118.3836,LASAN,27085
33.998,-118.2827,LASAN,27086
33.7889,-118.2388,LASAN,27087
34.1199,-118.2005,LASAN,27088
34.1206,-118.2296,LASAN,27089
33.7907,-118.2398,LASAN,27090
34.0768,-118.3683,LASAN,27091
34.1147,-118.2707,LASAN,27092
33.9819,-118.2564,LASAN,27093
34.105,-118.3249,LASAN,27095
33.9627,-118.268,LASAN,27096
34.2157,-118.5027,LASAN,27097
34.2408,-118.2668,LASAN,27098
34.1775,-118.3822,LAPD,27099
33.9996,-118.2915,LAPD,27100
34.2037,-118.421,LAPD,27101
34.22886,-118.36611,LAPD,27102
34.2388,-118.4677,LAPD,27103
33.9843,-118.4643,LAPD,27104
34.1885,-118.4662,LAPD,27105
34.0601,-118.2761,LAPD,27106
34.0453,-118.2443,LAPD,27107
34.0608,-118.2726,LAPD,27108
33.9918,-118.4791,LAPD,27109
34.1904,-118.6059,LAPD,27110
34.1937,-118.3748,LAPD,27111
34.016,-118.43,LAPD,7827
34.0517,-118.2663,LAPD,27112
34.1557,-118.4661,LAPD,27113
34.0796,-118.2361,LAPD,27114
33.9542453,-118.2827136,LAPD,27115
34.0565808,-118.2583439,LAPD,27116
34.0483207,-118.4571126,LAPD,27117
34.0497,-118.3442,LAPD,27118
33.9755622,-118.2826763,LAPD,27119
34.0303596,-118.2483961,LAPD,27120
34.0438631,-118.4575946,LAPD,27121
34.1836385,-118.4509162,LAPD,27122
34.0387576,-118.440337,LAPD,27123
34.0324933,-118.4176372,LAPD,27124
34.0569822,-118.2779117,LAPD,27125
34.1148858,-118.2054423,LAPD,27126
34.1014,-118.2918,LAPD,27127
34.1992,-118.5716,LAPD,27128
33.9383,-118.2494,LAPD,27129
34.0701,-118.2484,LAPD,27130
34.0579283,-118.2759085,LAPD,27131
33.9453815,-118.4033536,LAPD,27132
34.194,-118.3757,LAPD,27133
34.1872,-118.4042,LAPD,27134
34.2272,-118.5492,LAPD,27135
34.2085,-118.3878,LAPD,18216
34.1866,-118.6446,LAPD,27136
34.1849,-118.3746,LAPD,27137
34.1504,-118.3742,LAPD,24607
34.1876,-118.6021,LAPD,27138
34.027,-118.2051,LAPD,27139
34.2012,-118.4052,LAPD,27140
34.1797,-118.4014,LAPD,27141
34.0746752,-118.2525839,LAPD,27142
34.2066,-118.4662,LAPD,27143
34.0417,-118.2444,LAPD,21030
34.0549,-118.2778,LAPD,27144
34.1475322,-118.4297002,LAPD,27145
34.0295207,-118.3966737,LAPD,27146
33.9926003,-118.4786785,LAPD,27147
33.9842141,-118.2783196,LAPD,27148
34.2651,-118.5445,LAPD,27149
34.2646,-118.4674,LAPD,24287
33.9806003,-118.2739525,LAPD,27150
33.98899,-118.4755054,LAPD,27151
34.2995084,-118.4588524,LAPD,27152
34.1886871,-118.4465595,LAPD,27153
34.0979877,-118.3468005,LAPD,27154
34.0328158,-118.4482879,LAPD,27155
33.9325,-118.2642,LAPD,27156
34.2612,-118.4957,LAPD,27157
34.0280029,-118.4528881,LAPD,27158
33.7788,-118.2571,LAPD,18451
34.0526,-118.3134,LAPD,27159
34.1013467,-118.3312743,LAPD,27160
34.0601079,-118.2761598,LAPD,27161
34.0451611,-118.2666712,LAPD,27162
34.2353,-118.4404,LAPD,27163
34.1867,-118.3987,LAPD,27164
34.0214,-118.2787,LAPD,27165
34.0345,-118.451,LAPD,27166
34.0325,-118.4176,LAPD,22040
34.0454,-118.2465,LAPD,27167
34.218,-118.4488,LAPD,27168
34.2318,-118.4535,LAPD,27169
34.2199,-118.3701,LAPD,27170
34.1732,-118.6152,LAPD,27171
34.0583,-118.2616,LAPD,27172
34.3148,-118.4857,LAPD,27173
33.9912,-118.4775,LAPD,27174
34.0283,-118.3492,LAPD,27175
34.0994589,-118.2894329,LAPD,27176
34.0554,-118.2702,LAPD,16784
34.0003,-118.4656,LAPD,27177
34.1939,-118.3878,LAPD,27178
34.1884734,-118.4662015,LAPD,27179
34.0557,-118.27,LAPD,27181
34.2174,-118.5498,LAPD,27182
33.9932,-118.3164,LAPD,27183
34.0579,-118.2759,LAPD,16985
34.0591953,-118.2748368,LAPD,27184
34.055,-118.2735,LAPD,27185
33.741,-118.2838,LAPD,27186
33.9765,-118.2827,LAPD,27187
34.0561,-118.2375,LAPD,27188
34.0095,-118.2504,LAPD,27189
34.0539,-118.2756,LAPD,27190
34.0987,-118.3337,LAPD,27191
34.1973,-118.4116,LAPD,27192
34.0454,-118.2422,LAPD,27193
34.054,-118.4022,LAPD,27194
34.0373,-118.2044,LAPD,27195
34.0636,-118.2916,LAPD,27196
34.1907,-118.4465,LAPD,27197
33.8671,-118.2906,LAPD,27198
34.0455,-118.2609,LAPD,27199
34.0458,-118.4614,LAPD,27200
34.0593,-118.275,LAPD,27201
34.1922,-118.4009,LAPD,27202
34.0884,-118.2258,LAPD,27203
34.0595,-118.2749,LAPD,23336
34.0575,-118.279,LAPD,27204
34.2199,-118.5951,LAPD,27205
33.9589,-118.4484,LAPD,27206
34.0561,-118.2941,LAPD,27207
34.0538,-118.4443,LAPD,26527
34.0322,-118.2637,LAPD,27208
34.206632,-118.46595,LAPD,27209
34.1878003,-118.5960026,LAPD,27210
34.0943,-118.3415,LAPD,27211
34.201,-118.5797,LAPD,27212
34.1938,-118.5911,LAPD,27213
33.7801,-118.2608,LAPD,27214
33.93,-118.4346,LAPD,27215
34.0583,-118.4455,LAPD,27216
34.062615,-118.272445,LAPD,27217
34.0349,-118.3797,LAPD,27218
34.1016,-118.331,LAPD,27219
33.9978,-118.4605,LAPD,27220
33.996,-118.4812,LAPD,27221
34.059,-118.2737,LAPD,20183
34.1016,-118.335,LAPD,27222
34.0567,-118.4248,LAPD,27223
34.0777,-118.2902,LAPD,27224
34.0663,-118.2706,LAPD,27225
34.1219,-118.2252,LAPD,27226
34.1016,-118.3267,LAPD,27227
34.0559,-118.2756,LAPD,27228
34.1784,-118.3828,LAPD,27229
34.2137,-118.4706,LAPD,27230
33.9946,-118.4805,LAPD,21909
34.1985,-118.4053,LAPD,27231
34.0849,-118.3091,LAPD,27232
33.9855,-118.472,LAPD,27233
34.0584,-118.2763,LAPD,27234
34.2611,-118.498,LAPD,27235
34.0926,-118.3179,LAPD,27236
34.0445,-118.2523,LAPD,27237
34.2030088,-118.466213,LAPD,27238
34.0245,-118.2767,LAPD,27239
34.048,-118.2577,LAPD,27240
33.9449,-118.4061,LAPD,27241
34.0488,-118.2518,LAPD,21051
34.2011,-118.5772,LAPD,27242
34.229,-118.4654,LAPD,27243
34.1722,-118.3763,LAPD,27244
33.9942,-118.4795,LAPD,20068
33.9427,-118.4052,LAPD,27245
34.0722,-118.2831,LAPD,27246
34.2308,-118.5361,LAPD,27247
34.2376199,-118.5354297,LAPD,27248
34.2011,-118.5906,LAPD,27249
34.0539,-118.2799,LAPD,27250
34.1867,-118.3703,LAPD,17461
33.9743114,-118.3026004,LAPD,27251
34.212,-118.5754,LAPD,27252
34.0799,-118.3068,LAPD,27253
34.0598,-118.2935,LAPD,27254
34.1867,-118.3998,LAPD,27255
34.0388,-118.4645,LAPD,27256
34.1866,-118.6418,LAPD,27257
34.202,-118.3922,LAPD,26478
33.9431,-118.4011,LAPD,27258
34.163,-118.3757,LAPD,27259
34.2085,-118.3703,LAPD,27260
34.0783,-118.3092,LAPD,27261
33.9785,-118.4664,LAPD,26479
34.2685,-118.4694,LAPD,27262
34.2397,-118.582,LAPD,27263
34.201,-118.5977,LAPD,27264
34.0491,-118.4609,LAPD,27265
34.2103,-118.3965,LAPD,27266
34.0341,-118.3894,LAPD,27267
34.156,-118.4659,LAPD,27269
34.0571,-118.4422,LAPD,27270
34.0636,-118.2992,LAPD,20074
34.0627,-118.2769,LAPD,27271
34.1015843,-118.3347598,LAPD,27272
34.1018,-118.2961,LAPD,27273
34.2132,-118.4553,LAPD,27274
34.0981,-118.3092,LAPD,27275
34.0763,-118.3054,LAPD,27276
34.2012,-118.379,LAPD,27277
34.2927,-118.4513,LAPD,27278
34.0511,-118.2597,LAPD,27279
34.0172,-118.2088,LAPD,22435
34.1209,-118.227,LAPD,27280
34.0501,-118.4601,LAPD,27281
34.1013645,-118.3208465,LAPD,27282
34.1794,-118.397,LAPD,27283
34.1681,-118.379,LAPD,27284
33.9929927,-118.3227944,LAPD,27285
34.0387,-118.5439,LAPD,27286
34.0553,-118.4457,LAPD,27287
33.9819,-118.2871,LAPD,27288
34.1111,-118.265,LAPD,27289
34.1289,-118.2684,LAPD,27290
34.2009923,-118.5928554,LAPD,27291
34.0419,-118.554,LAPD,27292
34.0862,-118.2174,LAPD,27294
34.0451,-118.2604,LAPD,27295
34.1721,-118.4225,LAPD,27296
34.0332,-118.4488,LAPD,27297
34.0907,-118.3157,LAPD,27298
34.0466,-118.4479,LAPD,27299
34.2050264,-118.3785867,LAPD,27300
34.1938,-118.4702,LAPD,27301
34.3268,-118.4277,LAPD,27302
33.7321,-118.295,LAPD,27303
34.1703,-118.4662,LAPD,26730
34.0491,-118.2558,LAPD,27304
34.2176,-118.6017,LAPD,27305
34.2748,-118.5566,LAPD,27306
34.3087,-118.4319,LAPD,27307
34.183,-118.3834,LAPD,27308
33.9636,-118.3112,LAPD,27309
33.9782,-118.2827,LAPD,27310
34.0473,-118.3213,LAPD,27311
34.2198,-118.5975,LAPD,19681
34.0573874,-118.274705,LAPD,27312
34.0083,-118.2784,LAPD,27313
34.02,-118.4036,LAPD,27314
34.1681,-118.3766,LAPD,17147
33.9951,-118.4715,LAPD,27315
34.0465,-118.4484,LAPD,27316
33.9708,-118.2783,LAPD,27317
34.0394851,-118.4637068,LAPD,27318
34.0097,-118.4278,LAPD,27319
34.1016134,-118.3295531,LAPD,27320
34.0564,-118.3131,LAPD,27321
34.0655,-118.3114,LAPD,27322
33.7721,-118.2729,LAPD,27323
34.203,-118.4487,LAPD,27324
34.0367,-118.44,LAPD,25284
34.165,-118.6233,LAPD,20951
34.1113,-118.2654,LAPD,27325
34.143,-118.3727,LAPD,27326
34.1544813,-118.6054511,LAPD,27327
34.1552,-118.4749,LAPD,27328
34.024,-118.2692,LAPD,21899
34.0346,-118.2724,LAPD,27329
34.0499,-118.2879,LAPD,27330
34.2047,-118.5994,LAPD,27331
34.2011,-118.5955,LAPD,27332
34.0423,-118.2718,LAPD,27333
34.31551,-118.4343223,LAPD,27334
34.0312,-118.2477,LAPD,27335
34.2667,-118.5886,LAPD,27336
34.0291,-118.3089,LAPD,27337
34.0153,-118.2061,LAPD,27338
33.9774,-118.2827,LAPD,27339
34.1922,-118.3866,LAPD,27340
34.193932,-118.4640132,LAPD,27341
34.0136,-118.2803,LAPD,27342
34.2209,-118.6058,LAPD,27343
34.0519,-118.2624,LAPD,27344
34.1903,-118.3878,LAPD,19242
33.9693,-118.285,LAPD,27345
34.0215,-118.3556,LAPD,27346
33.9892,-118.4751,LAPD,27347
34.201,-118.5955,LAPD,27348
34.0423,-118.2453,LAPD,19329
33.9786,-118.2717,LAPD,27349
34.103,-118.3225,LAPD,20644
34.2236,-118.379,LAPD,27350
34.1387,-118.1873,LAPD,27351
34.0882,-118.2646,LAPD,27352
34.0883,-118.1797,LAPD,27353
34.0863,-118.1785,LAPD,27354
34.3093,-118.4723,LAPD,27355
34.2907221,-118.5454618,LAPD,27356
34.0580199,-118.2714766,LAPD,27357
34.2012,-118.4487,LAPD,27358
34.0401,-118.2459,LAPD,16763
33.9638,-118.2629,LAPD,27359
34.1015539,-118.3387191,LAPD,27360
34.0096,-118.244,LAPD,27361
33.9813,-118.2827,LAPD,27362
34.1812,-118.4356,LAPD,27363
34.1837,-118.4465,LAPD,27364
34.0385,-118.2491,LAPD,23433
33.7836,-118.3001,LAPD,27365
33.9856,-118.4435,LAPD,27366
34.2084,-118.5557,LAPD,27367
34.2117,-118.4488,LAPD,27368
34.2066,-118.4659,LAPD,27369
34.201,-118.6133,LAPD,27370
34.0164,-118.3312,LAPD,27371
34.0526,-118.3002,LAPD,27372
34.0368,-118.2628,LAPD,27373
34.1412,-118.3681,LAPD,27374
34.2039,-118.4662,LAPD,27375
33.7289,-118.2846,LAPD,27376
34.0447,-118.2133,LAPD,27377
34.1992,-118.5884,LAPD,27378
34.0753,-118.3837,LAPD,27379
34.1031903,-118.3374684,LAPD,27380
34.0856,-118.2868,LAPD,27381
33.9924,-118.2772,LAPD,27382
34.2309024,-118.3877923,LAPD,27383
33.8964,-118.2892,LAPD,19374
34.2309,-118.3878,LAPD,27384
34.0944,-118.3125,LAPD,27385
34.0349,-118.3046,LAPD,27386
33.9958,-118.4816,LAPD,27387
34.2012,-118.4725,LAPD,27388
33.9401,-118.2761,LAPD,27389
34.1016,-118.3295,LAPD,27390
34.1937,-118.6203,LAPD,27391
34.1016,-118.3387,LAPD,27392
34.1141,-118.2755,LAPD,27393
34.0432,-118.2504,LAPD,27394
34.2246,-118.5361,LAPD,27395
34.0424,-118.281,LAPD,27396
34.1939,-118.4432,LAPD,27397
34.1936101,-118.5318675,LAPD,27398
34.0326,-118.3343,LAPD,27399
34.201,-118.5928,LAPD,27400
33.7826,-118.2745,LAPD,27401
34.0707,-118.3004,LAPD,27402
33.7347,-118.2842,LAPD,27403
34.1865,-118.6234,LAPD,27404
34.1903,-118.5317,LAPD,27405
34.0835,-118.331,LAPD,27406
34.2136,-118.5912,LAPD,27407
34.0414,-118.4613,LAPD,27408
34.3102,-118.4371,LAPD,27409
34.1938,-118.5975,LAPD,16792
34.0479,-118.2612,LAPD,27410
34.0816,-118.3005,LAPD,27411
34.165,-118.379,LAPD,3067
34.0597,-118.3091,LAPD,27412
34.1533997,-118.4598777,LAPD,27413
34.0571,-118.34,LAPD,27414
34.0498,-118.256,LAPD,27416
34.0775,-118.2218,LAPD,18764
34.201,-118.5805,LAPD,27417
34.0981,-118.2055,LAPD,27418
34.0534,-118.2409,LAPD,27419
33.9601,-118.2651,LAPD,27420
34.0327,-118.261,LAPD,27421
34.2772,-118.4213,LAPD,27422
34.0636,-118.3047,LAPD,27423
33.9892,-118.2705,LAPD,17346
34.0571,-118.2084,LAPD,27424
34.2084,-118.5716,LAPD,27425
34.0617,-118.3008,LAPD,27426
34.1649,-118.378,LAPD,27427
34.2264,-118.4493,LAPD,27428
34.0654,-118.2954,LAPD,27429
33.9729,-118.4595,LAPD,27430
33.9455,-118.3047,LAPD,27431
34.0563,-118.2318,LAPD,27432
33.7784,-118.2643,LAPD,27433
34.0038501,-118.2717471,LAPD,27434
33.9467,-118.2871,LAPD,27435
34.0855,-118.3615,LAPD,27436
34.0534,-118.2829,LAPD,16973
33.9539,-118.3805,LAPD,27437
34.045,-118.2469,LAPD,27438
34.1822,-118.4836,LAPD,27439
34.0393,-118.4397,LAPD,27440
34.0652,-118.2878,LAPD,27441
34.0114,-118.2624,LAPD,27442
34.2012,-118.4312,LAPD,27443
34.0569,-118.2736,LAPD,18473
33.9834,-118.309,LAPD,27444
33.9423,-118.2826,LAPD,27445
34.0306,-118.2555,LAPD,27446
34.2344,-118.3679,LAPD,27447
34.0328,-118.4483,LAPD,20275
34.0453,-118.309,LAPD,27448
34.0204,-118.2744,LAPD,20044
34.2905,-118.5456,LAPD,27449
34.2152,-118.4619,LAPD,21018
34.0388,-118.2574,LAPD,27450
34.2134,-118.5237,LAPD,27451
33.9806,-118.2827,LAPD,27452
34.2267,-118.4704,LAPD,27453
34.0374,-118.245,LAPD,26159
34.2033,-118.6313,LAPD,27454
34.1758,-118.5622,LAPD,27455
34.098,-118.3468,LAPD,27456
34.09988,-118.336,LAPD,27457
34.0562,-118.2697,LAPD,27458
34.2282,-118.5623,LAPD,27459
34.1939,-118.3922,LAPD,27460
33.986,-118.4725,LAPD,27461
33.9781,-118.2827,LAPD,27462
34.0997,-118.3361,LAPD,27463
34.2012,-118.3851,LAPD,27464
33.9431,-118.4081,LAPD,27465
34.0382,-118.2962,LAPD,27466
33.7797,-118.2676,LAPD,27467
34.1016,-118.3333,LAPD,27468
34.0308,-118.4559,LAPD,18063
34.2029,-118.6016,LAPD,27469
34.0336,-118.284,LAPD,27470
34.1696541,-118.6080621,LAPD,27471
34.0998,-118.3237,LAPD,27472
34.0322642,-118.4490062,LAPD,27473
34.0499,-118.226,LAPD,27474
34.0808,-118.2655,LAPD,27475
34.0217,-118.2753,LAPD,27476
34.1289,-118.3468,LAPD,27477
34.0604,-118.2393,LAPD,27478
34.0431,-118.3482,LAPD,27479
34.1218,-118.2251,LAPD,27480
34.0621,-118.2684,LAPD,27481
34.0966,-118.3049,LAPD,27482
33.9756,-118.2827,LAPD,27483
34.2214,-118.4657,LAPD,27484
34.0237,-118.4246,LAPD,27485
33.979,-118.2839,LAPD,27486
34.1041,-118.3402,LAPD,27487
34.2011,-118.5928,LAPD,27488
33.9519,-118.2827,LAPD,27489
33.9877,-118.2728,LAPD,27490
34.0605,-118.3447,LAPD,27491
34.119,-118.2422,LAPD,27492
34.0315,-118.2027,LAPD,27493
34.0435,-118.2471,LAPD,17652
34.2121,-118.3867,LAPD,27494
33.9501,-118.2827,LAPD,27495
34.25419,-118.4095131,LAPD,27496
34.2011,-118.5893,LAPD,27497
34.0472,-118.3052,LAPD,27498
34.0577,-118.3066,LAPD,25226
34.2095,-118.4306,LAPD,27499
34.046,-118.251,LAPD,1254
34.0909,-118.2917,LAPD,27500
33.989,-118.333,LAPD,27501
33.9983,-118.2802,LAPD,18720
34.3196,-118.4561,LAPD,27502
33.9679,-118.2739,LAPD,27503
34.0469,-118.2156,LAPD,27504
33.9606,-118.4229,LAPD,27505
34.0473,-118.2462,LAPD,27506
33.7799,-118.2638,LAPD,25350
34.2184,-118.4547,LAPD,27507
34.0311,-118.3351,LAPD,25850
34.0777341,-118.2891781,LAPD,27508
34.0423,-118.4656,LAPD,27509
34.098,-118.3623,LAPD,27510
34.044,-118.2467,LAPD,27511
34.201,-118.5906,LAPD,27512
34.0021,-118.2565,LAPD,27513
34.0086,-118.4245,LAPD,27514
33.779,-118.2795,LAPD,27515
34.0511,-118.2427,LAPD,27516
33.9867897,-118.2779208,LAPD,27517
34.098,-118.3295,LAPD,27518
34.0392,-118.2494,LAPD,27519
34.1877,-118.4509,LAPD,19525
34.12,-118.2288,LAPD,27520
34.0637,-118.3683,LAPD,27521
34.0924,-118.2907,LAPD,27522
33.9811,-118.4635,LAPD,27523
34.0485,-118.2448,LAPD,27524
34.1992,-118.6003,LAPD,27525
34.0727,-118.2597,LAPD,27526
34.1052,-118.3309,LAPD,27527
34.2574,-118.4783,LAPD,27528
34.0736,-118.3385,LAPD,27529
34.0747,-118.3563,LAPD,27530
33.9632,-118.2834,LAPD,27531
33.7101,-118.2907,LAPD,27532
33.9761,-118.2827,LAPD,27533
34.1938,-118.5884,LAPD,27534
34.2344,-118.4005,LAPD,27535
34.2047,-118.5879,LAPD,27536
34.0232,-118.2409,LAPD,21016
33.9747,-118.2813,LAPD,17533
34.0074,-118.2806,LAPD,17475
34.1938,-118.6059,LAPD,27537
34.0953,-118.3266,LAPD,27538
34.0439,-118.2479,LAPD,19228
33.9926,-118.4787,LAPD,27540
34.1885,-118.3703,LAPD,16781
34.1956,-118.599,LAPD,17505
34.1784965,-118.3828594,LAPD,27541
34.1012445,-118.341766,LAPD,27542
34.0316,-118.2626,LAPD,27543
34.0952,-118.3005,LAPD,27544
34.2292,-118.4999,LAPD,27545
34.0863,-118.1624,LAPD,27546
34.3083,-118.4711,LAPD,27547
34.0962,-118.331,LAPD,21072
34.0462,-118.2153,LAPD,27548
34.0908372,-118.2992169,LAPD,27549
34.2083,-118.5955,LAPD,27550
34.0429,-118.2462,LAPD,27551
33.9545,-118.309,LAPD,27552
33.9624,-118.2801,LAPD,27553
34.0926,-118.3245,LAPD,27554
34.0189,-118.2481,LAPD,27555
34.098,-118.3652,LAPD,27556
33.939,-118.2407,LAPD,27557
34.0493,-118.2582,LAPD,27558
34.0401,-118.4644,LAPD,27559
34.0577,-118.2799,LAPD,27560
34.1992,-118.5991,LAPD,27561
34.1079,-118.3337,LAPD,27562
34.1006,-118.3417,LAPD,27563
34.2421,-118.4261,LAPD,23894
34.1983,-118.5874,LAPD,27564
34.025,-118.2392,LAPD,27565
34.2233,-118.4677,LAPD,27566
34.0924,-118.2918,LAPD,16754
33.9456,-118.3932,LAPD,27567
34.1407,-118.2228,LAPD,27568
34.0383,-118.4326,LAPD,27569
34.0621,-118.2619,LAPD,27570
34.0615,-118.247,LAPD,27571
34.2572,-118.5973,LAPD,16903
34.0909,-118.295,LAPD,17363
34.0422522,-118.2810738,LAPD,27572
34.1960806,-118.3846541,LAPD,27573
33.9798,-118.2827,LAPD,27574
34.3155639,-118.4408072,LAPD,27575
34.1037,-118.3252,LAPD,27576
34.2231,-118.3965,LAPD,27577
33.7333,-118.2906,LAPD,27578
33.9783,-118.2871,LAPD,27579
34.0101,-118.2827,LAPD,27580
33.9667,-118.2915,LAPD,27581
33.985,-118.4312,LAPD,27582
34.0454,-118.2333,LAPD,27583
33.9601,-118.2827,LAPD,27584
34.2012,-118.5392,LAPD,27585
34.2057,-118.4464,LAPD,27586
33.9483,-118.229,LAPD,27588
34.0272,-118.2686,LAPD,20514
34.061,-118.2775,LAPD,27589
33.9762,-118.3046,LAPD,27590
34.194,-118.4186,LAPD,27591
34.2559,-118.4378,LAPD,27592
34.103,-118.305,LAPD,27593
33.7753,-118.2456,LAPD,27594
34.1939,-118.3976,LAPD,27595
34.0619,-118.2702,LAPD,22610
33.9756,-118.2783,LAPD,27596
34.2194,-118.3688,LAPD,27597
34.0944,-118.3266,LAPD,27598
34.0503,-118.3448,LAPD,27599
34.0191,-118.2083,LAPD,27600
34.1039,-118.3297,LAPD,27601
34.2185165,-118.4706415,LAPD,27602
34.0628,-118.2811,LAPD,27603
33.9802,-118.3352,LAPD,27604
34.1689,-118.379,LAPD,21822
34.0375,-118.3886,LAPD,27605
34.0091,-118.2949,LAPD,27606
34.0291,-118.3947,LAPD,27608
